Rok,Województwo,Kod strefy,Nazwa strefy,Kod stacji,Wskaźnik,Czas uśredniania,Średnia,Min,Max,L. dni > 120 (S8max),26 maks (S8max),Per. S93.2 (S8max),AOT40 V-VII,SOMO35,Liczba pomiarów,Kompl. lato,Kompl. zima,Liczba kompletnych mies. letnich (IV-IX),Kompletność/rok,Liczba Lato/Zima
2011,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,O3,1g,42.0,0.3,140.9,1,90.7,92.7,3413,1712,6458,92,55,3,73.7,1.7
2011,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,50.5,0.4,131.8,2,92.3,92.8,4950,1997,8480,94,99,5,96.8,1.0
2011,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdySzaf09N,O3,1g,50.7,0.2,149.1,8,102.0,102.0,6421,2807,8751,100,100,6,99.9,1.0
2011,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,60.4,2.0,150.0,5,104.9,104.9,7165,3872,8754,100,100,6,99.9,1.0
2011,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,O3,1g,51.4,1.0,151.0,8,101.3,103.9,9564,3215,8189,87,100,4,93.5,0.9
2011,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,O3,1g,40.9,1.0,177.0,9,113.4,114.4,11692,3844,7803,85,93,3,89.1,0.9
2011,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,41.6,1.0,166.0,8,111.1,111.9,10222,3897,7257,92,89,4,82.8,1.3
2011,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,O3,1g,40.1,1.0,172.0,10,107.9,108.1,9215,3449,8209,95,93,6,93.7,1.0
2011,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,O3,1g,47.1,1.0,143.0,10,109.7,115.7,12005,5033,5710,82,95,4,65.2,1.7
2011,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,O3,1g,52.2,2.0,146.0,10,113.0,113.0,11039,4657,8222,94,93,5,93.9,1.0
2011,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,O3,1g,49.2,1.0,147.0,11,110.3,110.3,12511,4449,8257,96,93,6,94.3,1.0
2011,śląskie,PL2405,strefa śląska,SlCiesMickie,O3,1g,57.1,1.0,160.0,24,118.6,120.7,14526,5737,7982,96,86,6,91.1,1.1
2011,śląskie,PL2405,strefa śląska,SlWodzGalczy,O3,1g,44.4,1.0,153.0,13,112.8,113.0,11174,4023,8312,95,95,5,94.9,1.0
2011,śląskie,PL2405,strefa śląska,SlZlotPotLes,O3,1g,60.7,2.0,155.0,30,122.9,123.6,19168,6920,7522,93,78,5,85.9,1.2
2011,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,O3,1g,44.5,0.0,150.2,2,104.7,106.8,8702,3240,8453,93,100,4,96.5,0.9
2011,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,O3,1g,54.0,0.0,145.7,9,108.1,108.2,10121,4208,8416,94,98,4,96.1,1.0
2011,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,O3,1g,50.8,0.0,147.8,12,107.6,109.8,9196,3733,7540,91,81,3,86.1,1.1
2011,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,O3,1g,47.3,2.5,124.8,0,83.4,87.8,1604,1465,6154,57,84,1,70.3,0.7
2011,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmMragParkow,O3,1g,59.4,3.3,143.2,6,105.3,105.9,8036,4390,7939,99,82,6,90.6,1.2
2011,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrChrobr,O3,1g,51.1,0.0,149.9,6,103.4,107.3,10210,3645,7140,75,88,2,81.5,0.9
2011,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,59.6,1.9,158.3,13,111.7,112.0,10068,4560,8398,97,95,5,95.9,1.0
2011,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,O3,1g,44.6,0.0,146.3,11,111.1,112.3,11156,3585,8057,97,86,6,92.0,1.1
2011,wielkopolskie,PL3003,strefa wielkopolska,WpBoroDrapal,O3,1g,32.1,0.1,139.9,2,87.1,94.9,2025,1463,5868,51,83,2,67.0,0.6
2011,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,30.7,0.0,115.3,0,51.7,76.0,,538,2369,5,50,0,27.0,0.1
2011,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,O3,1g,58.4,2.1,170.6,36,125.9,126.3,21064,6799,8396,96,96,5,95.8,1.0
2011,wielkopolskie,PL3003,strefa wielkopolska,WpWKP010,O3,1g,65.4,7.0,133.0,1,93.0,108.9,12839,6546,1815,26,15,1,20.7,1.7
2011,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,O3,1g,52.6,0.0,157.0,16,112.8,114.5,13242,4195,7844,90,89,4,89.5,1.0
2011,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpGryfMarwiceDO,O3,1g,44.2,0.0,143.0,2,89.6,94.4,10527,1895,6126,55,85,1,69.9,0.7
2011,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,O3,1g,51.2,0.0,141.0,8,104.8,105.8,9159,3336,8483,98,96,6,96.8,1.0
2012,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocBartni,O3,1g,51.7,2.0,158.0,13,113.4,115.4,15686,5231,6944,99,89,6,79.1,1.7
2012,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,O3,1g,48.2,1.0,154.0,13,112.4,113.8,13960,4653,7691,100,91,6,87.6,1.3
2012,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,O3,1g,48.9,1.0,185.0,29,122.3,126.0,17438,5619,7256,88,77,4,82.6,1.1
2012,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,O3,1g,54.2,1.0,154.0,30,121.5,121.8,19135,5214,8588,97,99,5,97.8,1.0
2012,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,72.1,2.0,152.0,35,123.4,123.4,17169,6079,8686,100,98,6,98.9,1.0
2012,dolnośląskie,PL0204,strefa dolnośląska,DsJgCiepA,O3,1g,47.4,1.0,143.0,12,112.8,114.1,13022,4204,8127,88,97,4,92.5,0.9
2012,dolnośląskie,PL0204,strefa dolnośląska,DsKlodzSzkol,O3,1g,45.1,1.0,150.0,15,115.6,116.4,14653,4280,8351,95,95,5,95.1,1.0
2012,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,O3,1g,43.9,1.0,163.0,10,109.0,109.8,9997,3350,8589,99,97,6,97.8,1.0
2012,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,80.6,1.0,156.0,42,125.6,125.6,18117,8080,8755,100,100,6,99.7,1.0
2012,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,O3,1g,46.1,0.0,163.2,10,105.4,110.9,10989,4001,6700,92,90,4,76.3,1.5
2012,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,O3,1g,47.0,0.2,146.8,8,108.3,109.8,10296,3649,8222,98,89,6,93.6,1.1
2012,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,O3,1g,46.3,0.0,150.3,6,101.7,104.9,11867,3177,7173,80,97,3,81.7,0.7
2012,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,O3,1g,47.0,0.8,174.2,7,105.2,107.6,8353,2887,7873,99,80,6,89.6,1.2
2012,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,O3,1g,49.7,0.0,157.1,16,108.2,109.5,11664,3565,8463,95,98,4,96.3,1.0
2012,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,O3,1g,45.3,0.1,154.2,5,106.4,107.1,10644,3090,8512,96,98,5,96.9,1.0
2012,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,O3,1g,49.6,0.7,158.8,11,108.0,109.4,11206,3555,8629,97,100,5,98.2,1.0
2012,lubelskie,PL0602,strefa lubelska,LbBiaSlupRPN,O3,1g,55.1,1.3,159.1,27,121.9,121.9,19478,5598,8666,99,99,6,98.7,1.0
2012,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,54.1,0.0,159.0,13,112.6,112.6,12544,4414,8740,99,100,6,99.5,1.0
2012,lubelskie,PL0602,strefa lubelska,LbWilczopole,O3,1g,53.2,2.0,163.2,18,116.0,116.5,17977,5089,8578,96,100,5,97.7,1.0
2012,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,O3,1g,40.0,0.0,129.0,0,92.1,95.0,4283,1884,7662,85,89,4,87.2,1.0
2012,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,O3,1g,51.1,0.0,159.0,4,104.0,104.3,8394,3237,8082,95,89,6,92.0,1.1
2012,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,O3,1g,52.1,0.0,148.0,16,109.0,114.3,12337,4738,7360,95,88,6,83.8,1.3
2012,lubuskie,PL0803,strefa lubuska,LuSulecDudka,O3,1g,43.0,0.0,136.0,0,88.9,91.3,3225,1747,5693,85,71,4,64.8,1.2
2012,lubuskie,PL0803,strefa lubuska,LuZarySzyman,O3,1g,30.3,2.0,90.0,0,52.4,62.9,,17,2205,0,50,0,25.1,0.0
2012,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,O3,1g,52.3,1.1,162.2,20,117.1,117.1,15933,4610,8603,96,100,5,97.9,1.0
2012,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzGdansk,O3,1g,50.2,4.2,160.4,19,115.8,115.9,16152,4450,8337,96,94,0,94.9,1.0
2012,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,O3,1g,44.9,1.4,150.6,10,111.4,111.4,10486,3130,8507,94,100,5,96.8,0.9
2012,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,O3,1g,48.9,0.1,160.1,11,111.8,112.2,12794,3991,8567,96,99,5,97.5,1.0
2012,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,O3,1g,56.5,1.9,160.2,27,122.3,124.5,16976,5352,8307,95,95,5,94.6,1.0
2012,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,O3,1g,45.5,0.3,159.8,21,115.7,117.6,14896,4223,8449,95,97,5,96.2,1.0
2012,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,O3,1g,34.3,0.0,169.0,9,106.5,106.5,9749,2579,8427,95,97,5,95.9,1.0
2012,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,O3,1g,37.8,2.0,154.0,4,96.3,97.3,3808,1991,8036,95,88,4,91.5,1.1
2012,małopolskie,PL1203,strefa małopolska,MpSzarowWIOS1908,O3,1g,50.4,1.0,162.0,15,114.1,114.4,15029,4702,8008,87,95,4,91.2,0.9
2012,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,O3,1g,57.8,2.0,171.0,16,116.8,117.8,19764,5475,7705,90,86,3,87.7,1.1
2012,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarKondrat,O3,1g,42.7,0.8,154.1,11,112.6,112.6,11411,3364,8606,98,98,5,98.0,1.0
2012,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,43.5,1.0,150.0,12,109.8,109.8,11437,3494,8764,100,100,6,99.8,1.0
2012,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,40.5,0.0,140.9,0,98.8,98.8,6650,2219,8691,100,98,6,98.9,1.0
2012,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,O3,1g,44.8,0.8,144.3,9,110.2,110.2,11733,3467,8740,99,100,6,99.5,1.0
2012,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,O3,1g,45.2,0.8,139.7,3,99.1,100.3,8401,2432,8214,94,93,6,93.5,1.0
2012,mazowieckie,PL1403,miasto Radom,MzRadTochter,O3,1g,43.6,0.8,150.0,7,106.4,106.4,8004,2835,8702,99,99,6,99.1,1.0
2012,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,50.5,0.0,142.9,2,108.2,108.6,8983,3577,8671,100,98,6,98.7,1.0
2012,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,O3,1g,48.6,0.0,179.9,21,115.6,115.9,16280,4641,8643,98,99,5,98.4,1.0
2012,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,O3,1g,45.4,0.8,152.7,8,112.1,112.3,11942,3447,8668,99,98,6,98.7,1.0
2012,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,O3,1g,39.2,0.8,139.5,0,97.4,99.9,6075,2043,8675,99,98,6,98.8,1.0
2012,opolskie,PL1602,strefa opolska,OpKKozBSmial,O3,1g,39.2,0.0,156.0,4,94.9,109.6,9623,3730,3015,45,24,0,34.3,1.9
2012,podkarpackie,PL1801,miasto Rzeszów,PkRzeszWIOSSzop,O3,1g,38.3,0.0,157.0,3,89.3,103.5,9578,3260,3168,80,63,1,36.1,1.3
2012,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,O3,1g,43.4,0.0,143.7,6,103.3,104.5,9962,3528,7787,87,90,3,88.6,1.0
2012,podlaskie,PL2001,Aglomeracja Białostocka,PdBialPulPie,O3,1g,55.1,1.0,157.0,13,111.0,113.4,12288,4753,8045,100,84,6,91.6,1.2
2012,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,O3,1g,51.3,0.0,155.0,9,107.9,108.3,10370,3978,8687,99,99,6,98.9,1.0
2012,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,O3,1g,41.7,0.1,128.4,0,85.3,85.5,2688,1103,8499,96,98,5,96.8,1.0
2012,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,O3,1g,44.7,0.9,129.5,0,91.8,92.0,4272,1608,8511,99,95,6,96.9,1.1
2012,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,48.4,0.1,126.7,0,91.5,91.9,3320,1810,8665,99,99,6,98.6,1.0
2012,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdySzaf09N,O3,1g,47.3,0.0,129.5,0,92.6,92.9,3981,1953,8697,99,99,6,99.0,1.0
2012,pomorskie,PL2202,strefa pomorska,PmKosTargo12,O3,1g,37.6,0.0,141.3,2,83.0,84.5,2720,955,8298,94,95,4,94.5,1.0
2012,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,58.5,0.0,146.0,2,102.3,102.3,6530,3315,8679,99,99,6,98.8,1.0
2012,pomorskie,PL2202,strefa pomorska,PmLebMalcz16,O3,1g,47.7,0.2,140.0,4,95.3,95.5,5563,2401,8690,99,98,6,98.9,1.0
2012,pomorskie,PL2202,strefa pomorska,PmLinieKos17,O3,1g,58.0,0.0,157.7,5,104.5,105.9,10896,3669,8359,95,95,4,95.2,1.0
2012,pomorskie,PL2202,strefa pomorska,PmMalMicki15,O3,1g,47.4,0.4,147.6,2,95.2,96.0,4547,2091,8569,99,96,6,97.6,1.0
2012,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,O3,1g,47.5,0.6,136.9,0,94.5,94.9,4161,2207,7675,97,77,6,87.4,1.3
2012,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,O3,1g,43.0,1.0,185.0,20,116.3,117.9,16230,4304,7979,90,92,3,90.8,1.0
2012,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,37.8,1.0,162.0,17,113.9,114.1,13731,3392,8311,95,94,6,94.6,1.0
2012,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,O3,1g,44.2,1.0,162.0,28,122.7,123.8,17093,4598,7741,85,91,2,88.1,0.9
2012,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,O3,1g,45.9,1.0,166.0,27,120.9,121.7,17094,4747,7974,92,90,5,90.8,1.0
2012,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,O3,1g,54.2,1.0,178.0,37,126.3,126.7,20792,5723,8030,92,91,5,91.4,1.0
2012,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,O3,1g,52.6,1.0,183.0,30,123.0,124.9,18784,5818,7784,94,83,5,88.6,1.1
2012,śląskie,PL2405,strefa śląska,SlCiesMickie,O3,1g,59.1,2.0,179.0,48,126.9,126.9,23579,6217,8429,96,96,6,96.0,1.0
2012,śląskie,PL2405,strefa śląska,SlUstronSana,O3,1g,62.5,1.0,175.0,33,123.5,123.8,18899,6164,8149,95,90,6,92.8,1.1
2012,śląskie,PL2405,strefa śląska,SlWodzGalczy,O3,1g,46.4,1.0,172.0,29,121.6,122.8,19069,4668,8298,94,95,5,94.5,1.0
2012,śląskie,PL2405,strefa śląska,SlZlotPotLes,O3,1g,60.5,3.0,212.0,41,128.1,128.4,22438,6705,8152,95,90,6,92.8,1.1
2012,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,O3,1g,47.0,0.2,154.3,18,116.3,120.4,17138,4905,6745,66,87,2,76.8,0.8
2012,świętokrzyskie,PL2602,strefa świętokrzyska,SkPolaRuszcz,O3,1g,51.6,0.0,163.3,28,122.0,122.0,16468,4955,8699,99,99,6,99.0,1.0
2012,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,O3,1g,55.2,0.0,145.6,14,113.1,113.2,15624,4740,8522,100,94,6,97.0,1.1
2012,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,O3,1g,54.1,1.3,150.8,6,101.7,104.6,7829,3394,7865,83,97,4,89.5,0.9
2012,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrChrobr,O3,1g,54.9,0.0,148.8,9,108.2,109.5,10329,4394,8012,93,89,4,91.2,1.1
2012,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,58.5,0.1,170.7,22,119.1,119.1,18539,5394,8734,100,99,6,99.4,1.0
2012,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,O3,1g,42.2,1.4,166.4,10,107.3,107.6,9514,3164,8326,98,91,6,94.8,1.1
2012,wielkopolskie,PL3003,strefa wielkopolska,WpBoroDrapal,O3,1g,48.6,0.0,171.5,19,117.3,117.3,14225,4376,8646,98,98,6,98.4,1.0
2012,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,48.9,0.0,154.7,20,114.7,114.8,14017,4285,8382,97,94,6,95.4,1.0
2012,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,O3,1g,52.1,0.9,162.0,26,120.7,122.1,17172,5037,8452,97,95,6,96.2,1.0
2012,wielkopolskie,PL3003,strefa wielkopolska,WpWKP009,O3,1g,53.6,1.0,169.0,11,111.0,111.1,13901,4566,8575,99,96,0,97.6,1.0
2012,wielkopolskie,PL3003,strefa wielkopolska,WpWKP010,O3,1g,53.4,0.0,169.0,18,116.5,116.9,16678,4935,8644,98,99,0,98.4,1.0
2012,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,O3,1g,49.9,0.0,147.0,7,100.4,101.5,6764,3117,7804,97,81,6,88.8,1.2
2012,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,O3,1g,50.9,0.0,148.0,2,98.3,99.4,6900,2584,7765,93,84,5,88.4,1.1
2013,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,O3,1g,42.9,1.0,144.0,3,95.9,96.8,6066,2345,7701,76,100,3,87.9,0.8
2013,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,O3,1g,45.9,1.0,161.0,8,106.0,106.3,6291,3520,8105,98,87,6,92.5,1.1
2013,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,O3,1g,52.7,1.0,165.0,8,109.5,110.8,10033,4642,7697,99,76,6,87.9,1.3
2013,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,79.6,10.0,165.0,8,108.6,120.1,7533,9284,2740,39,24,2,31.3,1.6
2013,dolnośląskie,PL0204,strefa dolnośląska,DsCzLasMob,O3,1g,41.4,1.0,142.0,7,92.8,97.0,4800,2491,5389,69,54,0,61.5,1.3
2013,dolnośląskie,PL0204,strefa dolnośląska,DsJgCiepA,O3,1g,43.1,1.0,163.0,4,103.4,105.4,10387,2565,7626,77,97,3,87.1,0.8
2013,dolnośląskie,PL0204,strefa dolnośląska,DsKlodzSzkol,O3,1g,44.3,1.0,156.0,13,109.8,109.8,10846,3824,8664,100,98,6,98.9,1.0
2013,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,O3,1g,41.5,1.0,156.0,8,99.1,101.9,6361,2505,8586,100,96,6,98.0,1.0
2013,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,82.0,0.0,188.0,41,128.8,129.5,14406,8775,8534,97,98,5,97.4,1.0
2013,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,O3,1g,44.7,0.7,165.4,8,105.4,106.8,8850,3069,8226,90,98,4,93.9,0.9
2013,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,O3,1g,48.8,0.2,164.6,6,105.0,105.4,8981,3455,8589,96,100,4,98.0,1.0
2013,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpAirpKoluda,O3,1g,49.9,0.1,166.4,9,108.8,116.9,10994,4209,5793,82,50,3,66.1,1.6
2013,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,O3,1g,50.8,0.0,144.8,9,111.3,111.3,7988,3657,8747,100,100,6,99.9,1.0
2013,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,O3,1g,57.5,0.0,184.9,22,118.5,120.3,14601,5816,8076,98,86,6,92.2,1.2
2013,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,O3,1g,55.8,0.0,173.4,21,117.9,120.1,18233,4978,8070,89,95,3,92.1,0.9
2013,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,O3,1g,45.5,0.3,154.8,3,101.9,102.6,6104,2788,8242,93,95,3,94.1,1.0
2013,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,O3,1g,51.4,1.0,147.2,14,107.5,113.8,10879,3374,8159,90,97,3,93.1,0.9
2013,lubelskie,PL0602,strefa lubelska,LbBiaSlupRPN,O3,1g,51.8,1.1,149.1,8,108.4,111.6,8891,4139,7125,94,69,3,81.3,1.4
2013,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,55.6,0.0,175.0,11,112.5,112.5,10989,4552,8743,100,100,6,99.8,1.0
2013,lubelskie,PL0602,strefa lubelska,LbWilczopole,O3,1g,50.9,0.4,159.1,9,106.8,106.8,6631,3327,8538,96,99,5,97.5,1.0
2013,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,O3,1g,38.5,0.0,179.0,6,92.6,93.3,4182,2021,7530,85,87,5,86.0,1.0
2013,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,O3,1g,54.8,1.0,155.0,7,102.5,106.0,7110,3731,6581,71,79,3,75.1,0.9
2013,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,O3,1g,50.7,0.0,147.0,6,102.8,105.1,6840,3658,7726,95,81,6,88.2,1.2
2013,lubuskie,PL0803,strefa lubuska,LuSulecDudka,O3,1g,43.9,1.0,112.0,0,79.8,86.0,479,1161,4573,74,45,4,52.2,2.5
2013,lubuskie,PL0803,strefa lubuska,LuZarySzyman,O3,1g,48.6,0.0,157.0,6,105.1,106.0,6664,2976,8632,99,98,6,98.5,1.0
2013,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,O3,1g,53.1,1.7,172.2,12,109.7,109.7,11360,4136,8702,99,100,6,99.3,1.0
2013,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,O3,1g,49.2,0.1,172.1,12,111.7,111.7,12300,3929,8714,99,100,6,99.5,1.0
2013,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,O3,1g,53.6,0.2,173.2,9,110.1,111.0,11246,4608,8297,96,94,5,94.7,1.0
2013,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,O3,1g,56.6,0.2,184.7,15,113.1,115.3,12949,4890,8350,96,94,5,95.3,1.0
2013,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,O3,1g,45.6,0.3,185.5,9,108.6,108.6,10348,3656,8713,100,99,6,99.5,1.0
2013,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,O3,1g,34.3,-1.0,165.0,4,95.8,96.5,4510,2224,8242,95,93,5,94.1,1.0
2013,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,O3,1g,46.5,1.0,155.0,7,107.8,109.3,7630,3760,8061,98,86,6,92.0,1.2
2013,małopolskie,PL1203,strefa małopolska,MpSzarowWIOS1908,O3,1g,48.7,1.0,170.0,17,115.1,115.4,11393,4536,8583,100,96,6,98.0,1.0
2013,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,O3,1g,60.3,1.0,174.0,24,120.0,122.3,15367,5584,8027,90,94,3,91.6,1.0
2013,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarKondrat,O3,1g,42.0,0.2,167.6,8,110.5,110.5,8487,3227,8648,98,99,6,98.7,1.0
2013,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,42.9,0.0,158.0,6,102.0,102.3,7561,2924,8658,99,98,6,98.8,1.0
2013,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,O3,1g,46.0,0.1,167.7,13,112.5,112.6,11707,3988,8618,99,97,6,98.4,1.0
2013,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,O3,1g,51.8,0.1,173.0,9,109.5,110.1,10273,4098,8190,91,96,5,93.5,1.0
2013,mazowieckie,PL1403,miasto Radom,MzRadTochter,O3,1g,45.2,0.8,149.2,7,102.8,103.2,7100,2979,8665,99,99,6,98.9,1.0
2013,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,54.1,0.3,149.3,7,108.8,108.8,8875,4020,8734,100,99,6,99.7,1.0
2013,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,O3,1g,49.8,0.1,159.0,15,113.6,113.9,11436,4496,8608,99,98,6,98.3,1.0
2013,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,O3,1g,45.9,0.1,181.2,9,111.6,111.8,11472,3700,8402,96,96,5,95.9,1.0
2013,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,O3,1g,51.8,0.1,151.2,11,110.9,111.0,12169,4080,8641,98,99,5,98.6,1.0
2013,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,O3,1g,45.2,0.1,153.2,5,105.2,105.5,6119,3187,8454,97,96,5,96.5,1.0
2013,podlaskie,PL2001,Aglomeracja Białostocka,PdBialPulPie,O3,1g,54.1,0.0,164.0,8,109.9,109.9,10149,4206,8571,99,96,6,97.8,1.0
2013,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,O3,1g,51.3,0.0,136.0,2,103.3,105.0,6152,3191,7716,77,100,4,88.1,0.8
